201.0, 215.0, 208.0
201.0, 215.0, 208.0
201.0, 215.0, 208.0
202.0, 215.0, 208.0
202.0, 215.0, 209.0
202.0, 215.0, 209.0
203.0, 215.0, 209.0
203.0, 215.0, 209.0
203.0, 215.0, 209.0
204.0, 215.0, 209.0
204.0, 216.0, 210.0
204.0, 216.0, 210.0
205.0, 216.0, 210.0
205.0, 216.0, 210.0
205.0, 216.0, 210.0
206.0, 216.0, 211.0
206.0, 216.0, 211.0
206.0, 216.0, 211.0
207.0, 216.0, 211.0
207.0, 216.0, 211.0
207.0, 217.0, 211.0
208.0, 217.0, 212.0
208.0, 217.0, 212.0
208.0, 217.0, 212.0
209.0, 217.0, 212.0
209.0, 217.0, 212.0
209.0, 217.0, 213.0
209.0, 217.0, 213.0
210.0, 217.0, 213.0
210.0, 217.0, 213.0
210.0, 218.0, 213.0
211.0, 218.0, 214.0
211.0, 218.0, 214.0
